atr,macd,macd_signal,macd_histogram,rsi
-0.8092012542117899,0.1919034461936633,0.10768275678110785,0.30243974157617376,0.5562701133479637
-0.7992003240800967,0.2231820155702185,0.13350626908292046,0.32565507239272146,0.6017457974265461
-0.8435211487723606,0.24298061737714724,0.15836641625630574,0.3135062673775464,0.5978067496703235
-0.8770179998906433,0.26909083163723596,0.18379521908911722,0.32067747019907933,0.6167204519865968
-0.9164186025330068,0.27994873662962305,0.20644234939329825,0.28559835412025053,0.6025525130026586
-0.9396030257472779,0.2719380524272704,0.2228601564963355,0.2070416047486572,0.5731044197418398
-0.905609465964864,0.30942019262835563,0.24394825247805949,0.2659376839998618,0.6409878891800842
-0.9353096206488354,0.3306695716160033,0.2653279269376906,0.2696147218852763,0.6309624968549206
-0.9590592355216917,0.3248833824474981,0.2812038155288294,0.20020757874865552,0.5890692810385311
-0.988770649713849,0.32564692935975853,0.2940665539114831,0.16220934393183578,0.6032535793910806
-0.9595615005377808,0.3625963627518049,0.3121975525401902,0.22864632053589945,0.6586792674847629
-0.9515842201141734,0.402236775277699,0.3351141951997219,0.28899712054610144,0.6768380442143966
-0.9575785961030326,0.399851378702691,0.35294131925494804,0.22481421904773755,0.6102900168121066
-0.9535720519013097,0.41358830389846274,0.3701180453890984,0.21661218090844686,0.6376057981514297
-0.9524044228888353,0.4252393371210185,0.3863318191103603,0.20446858056641173,0.6452565328386253
-0.931536511629372,0.46424493818407103,0.40757997247791156,0.2679561356899578,0.6878394881819364
-0.8930136645057003,0.4616262561028245,0.42402280104285706,0.20735714540188138,0.62398084414191
-0.889789800941527,0.42399899962139087,0.4291924193782282,0.06519294521150912,0.5627780492758879
-0.8542488617241155,0.349179617378712,0.41745116137916644,-0.14806673500770526,0.4930563954332602
-0.8614521130260034,0.2771367760606,0.3927703946784527,-0.3112442920624703,0.47844398632844043
-0.8566535458052633,0.23187291937239274,0.36342062168357986,-0.3701241968966422,0.5034662357729889
-0.8598559337676521,0.1901472628603757,0.3310864629603717,-0.4077596886055892,0.49746897597978096
-0.8647441298281576,0.1385644915128238,0.29427307902987926,-0.4642463020988399,0.4682904484448453
-0.894172320267615,0.1075122567925415,0.2582329715711319,-0.4544946671259311,0.49007926510422967
-0.895971162498699,0.10843058609311057,0.2295957585154191,-0.36113824597623484,0.5387547844264421
-0.8127631284354813,0.1605960428929612,0.21775569305445855,-0.14931277615371555,0.6168202513617718
-0.7935732116044423,0.25086182547107005,0.22743837725951382,0.12210631653203395,0.674513401167605
-0.7259757006376297,0.239873189905492,0.2328526950691833,0.06827880135560484,0.540558592142453
-0.6734175171535344,0.3132456545620583,0.2527540606623677,0.2509720643500358,0.6267840711377592
-0.5442023856250633,0.26841083419494327,0.25916103661414924,0.08079701470938393,0.5077440496345298
-0.5505772126461537,0.24844612250388778,0.26005003090512985,0.011210851274327992,0.5258959038671779
