open,high,low,close,volume
-1.6299335983907386,-1.6285718272449143,-1.63061448396365,-1.6305010030348315,-0.006927126104985269
-1.6305766569873772,-1.6298579444381929,-1.6327706216112052,-1.631333196512835,0.6077264172540499
-1.6314088504653808,-1.6266426514549972,-1.6314845044179265,-1.6275126719092736,0.39698805953095206
-1.627437017956728,-1.6230490887090727,-1.6276261528380922,-1.62444868683117,0.48596647723626
-1.624486513807443,-1.6196824878207863,-1.625205226356628,-1.6237678012582577,0.4485018803077093
-1.623956936139622,-1.6181694087698706,-1.6242595519498058,-1.6204390273462443,-0.09824708111832763
-1.6204390273462443,-1.6199851036309691,-1.6226329919700713,-1.6223682031361615,-0.3359131178838212
-1.62221689523107,-1.621498182681885,-1.6238056282345306,-1.6216873175632491,-0.4342576848212668
-1.6216116636107034,-1.6204390273462443,-1.6225573380175258,-1.6207794701326999,-0.5513345502229877
-1.6208551240852456,-1.6200607575835149,-1.6217629715157948,-1.6205146812987898,-0.37923155808245795
-1.6205525082750627,-1.6204390273462443,-1.6219142794208863,-1.6215738366344306,-0.6648991096626571
-1.6215738366344306,-1.6206659892038813,-1.621989933373432,-1.6210820859428827,-0.5876283784975213
-1.6211199129191556,-1.620741643156427,-1.6221790682547963,-1.6218007984920677,-0.5607006994551254
-1.6217629715157948,-1.6196068338682406,-1.6230112617327999,-1.621271220824248,0.24947120912478365
-1.6211199129191556,-1.617791139007142,-1.6221790682547963,-1.6182450627224163,0.07619744833023662
-1.6181694087698706,-1.614613673000219,-1.6195311799156948,-1.6184720245800541,1.011641602889987
-1.6184720245800541,-1.6121927465187547,-1.6185855055088727,-1.6134788637120325,0.2553250523948697
-1.6135166906883054,-1.6111714181593868,-1.616088925074862,-1.6148028078815841,0.4602095668478814
-1.6147649809053113,-1.6115118609458425,-1.6155215204307682,-1.613857133474762,0.413378820687193
-1.613630171617124,-1.6065565270540947,-1.6142732302137632,-1.6132140748781225,0.36303576856445297
-1.6130627669730313,-1.6127223241865747,-1.6177154850545963,-1.6163158869324992,0.19327431373195758
-1.6163158869324992,-1.611663168850934,-1.6186989864376913,-1.6141975762612177,0.41572035799522744
-1.6142732302137632,-1.603038618260716,-1.6143867111425818,-1.6081074330812832,0.6358248649504629
-1.6080696061050104,-1.6046273512641775,-1.6080696061050104,-1.6078048172710997,0.6849971484191857
-1.6078804712236454,-1.6068969698405504,-1.6089396265592861,-1.6086370107491033,1.028032364046228
-1.6085613567965575,-1.6062917382201847,-1.6112848990882054,-1.606480873101549,0.8313432301713369
-1.6065187000778218,-1.5937331820975857,-1.6065187000778218,-1.6036438498810826,1.4811198331508881
-1.6036816768573554,-1.601071615494526,-1.6045895242879047,-1.604249081501449,0.4941618578143805
-1.6045516973116318,-1.6009203075894345,-1.604778659169269,-1.6038329847624466,0.4613803355018986
-1.603795157786174,-1.6022442517589852,-1.6045895242879047,-1.6033034070946268,0.4941618578143805
-1.6033412340708997,-1.6014498852572554,-1.6034925419759911,-1.6028494833793516,0.7493894243901322
-1.603000791284443,-1.6023955596640775,-1.6069347968168233,-1.6026603484979876,0.6393371709125145
-1.6026603484979876,-1.5989533048232445,-1.6034547149997183,-1.600088114111431,0.9495908642270751
-1.6000124601588852,-1.5975158797248745,-1.6011472694470716,-1.6002015950402495,0.7540724990062011
-1.6001259410877038,-1.591955314212761,-1.6002394220165224,-1.5952462611485017,0.5175772308947247
-1.5952840881247745,-1.5849194966260036,-1.595435396029866,-1.5930144695484016,1.4623875346866129
-1.5930522965246745,-1.5904800621381179,-1.5947166834806807,-1.5927875076907636,0.6311417903343941
-1.5927496807144907,-1.590971812829665,-1.5937710090738586,-1.592938815595856,0.05980668717399568
-1.5928253346670365,-1.5921066221178524,-1.5980076304164224,-1.596418897412961,0.5445049099371205
-1.5960028006739595,-1.5943384137179524,-1.5969106481045088,-1.5948301644095002,0.020000552937410557
-1.594867991385773,-1.5933170853585845,-1.5982724192503324,-1.5976293606536938,0.09961282141058081
-1.5974780527486017,-1.5882482705380179,-1.5974780527486017,-1.5888535021583836,0.9929093044257119
-1.5890804640160208,-1.5798885087817098,-1.5918418332839415,-1.5833685905988149,2.1238718242063364
-1.5824607431682656,-1.582082473405537,-1.5922579300229438,-1.5885887133244736,2.078211846699665
-1.6070861047219154,-1.5818176845716272,-1.6081074330812832,-1.5935440472162214,3.507720373254678
-1.5938466630264052,-1.5935062202399486,-1.602055116877621,-1.596381070436688,2.8146253300764896
-1.5962675895078695,-1.591198774687303,-1.5989154778469716,-1.5977428415825123,1.7398597056886915
