date,macd,macd_signal,macd_histogram
2020-06-22 20:30:00,0.8891770501209066,1.4263717837424363,-0.5371947336215297
2020-06-22 20:45:00,0.8856181178907718,1.3182210505721035,-0.43260293268133165
2020-06-22 21:00:00,0.9580933918655319,1.2461955188307892,-0.2881021269652573
2020-06-22 21:15:00,0.9560943228500491,1.1881752796346412,-0.23208095678459206
2020-06-22 21:30:00,0.8877919830476912,1.1280986203172512,-0.24030663726955992
2020-06-22 21:45:00,0.7842754264156611,1.0593339815369331,-0.2750585551212721
2020-06-22 22:00:00,0.8761154412889027,1.022690273487327,-0.14657483219842438
2020-06-22 22:15:00,0.6229859322434095,0.9427494052385436,-0.3197634729951341
2020-06-22 22:30:00,0.4734059928800889,0.8488807227668527,-0.3754747298867638
2020-06-22 22:45:00,0.3827276245142457,0.7556501031163313,-0.3729224786020856
2020-06-22 23:00:00,0.36555536867740557,0.6776311562285462,-0.3120757875511406
2020-06-22 23:15:00,0.325599266598374,0.6072247783025118,-0.28162551170413774
2020-06-22 23:30:00,0.27462967931001003,0.5407057585040114,-0.26607607919400134
2020-06-22 23:45:00,0.16535573280998506,0.46563575336520613,-0.30028002055522107
2020-06-23 01:00:00,0.021219669508809602,0.3767525365939268,-0.3555328670851172
2020-06-23 01:15:00,-0.025738438997905178,0.2962543414755604,-0.3219927804734656
2020-06-23 01:30:00,0.019929577858647463,0.24098938875217782,-0.22105981089353036
2020-06-23 01:45:00,-0.010728580762133788,0.1906457948493155,-0.20137437561144927
2020-06-23 02:00:00,0.05072988277720469,0.16266261243489333,-0.11193272965768863
2020-06-23 02:15:00,0.10388702791192372,0.15090749553029942,-0.047020467618375694
2020-06-23 02:30:00,0.05819661993564296,0.13236532041136811,-0.07416870047572516
2020-06-23 02:45:00,0.04885858952775379,0.11566397423464525,-0.06680538470689146
2020-06-23 03:00:00,-0.009270734461779284,0.09067703249536034,-0.09994776695713962
2020-06-23 03:15:00,-0.12490743292119078,0.04756013941205011,-0.1724675723332409
2020-06-23 03:30:00,-0.2922591774929515,-0.020403723968950217,-0.27185545352400126
2020-06-23 03:45:00,-0.3642041719294866,-0.08916381356105749,-0.2750403583684291
2020-06-23 04:00:00,-0.16115020264828672,-0.10356109137850333,-0.05758911126978339
2020-06-23 04:15:00,0.21117014596393346,-0.04061484391001598,0.2517849898739494
